Latitude,Longitude,Elevation,Grade(%)
38.2909099,-107.20558,2484.6,-6.170727918
38.29079,-107.20616,2482.9,-6.122435246
38.29054,-107.20723,2477.5,-6.110410541
38.29029,-107.2083,2469.8,-6.116506249
38.29004,-107.20936,2461.8,-6.101575376
38.28999,-107.2099099,2460.7,-6.081246594
38.29,-107.21046,2462,-6.066028298
38.29015,-107.21126,2457,-5.908344963
38.29037,-107.21182,2445.8,-5.668810987
38.29074,-107.21241,2442.6,-5.437451324
38.29123,-107.21306,2438.5,-5.185998177
38.29172,-107.2137,2438,-4.881956208
38.29197,-107.21406,2437.5,-4.61237764
38.29247,-107.21493,2433.2,-4.361558817
38.2928,-107.21557,2433.4,-4.15800884
38.29312,-107.21627,2433.8,-3.935073448
38.29347,-107.21714,2435.8,-3.678557152
38.29361,-107.21751,2431.6,-3.417521581
38.29371,-107.21789,2430,-3.129843187
38.29384,-107.21857,2421.4,-2.858924048
38.29389,-107.21894,2420,-2.591285948
38.29398,-107.2197,2422.6,-2.313732572
38.29406,-107.22046,2425.4,-2.036017394
38.29408,-107.22081,2426.1,-1.775197098
38.29404,-107.22113,2427,-1.553173018
38.29398,-107.22144,2428.2,-1.306765698
38.29388,-107.22168,2430.5,-1.026015407
38.29378,-107.22189,2429.5,-0.78567322
38.29365,-107.22209,2427.8,-0.685397561
38.29348,-107.22228,2426.8,-0.597577719
38.29328,-107.22245,2426.2,-0.53060086
38.29294,-107.22268,2426,-0.452033491
38.29219,-107.22314,2426.6,-0.375524284
38.29143,-107.22359,2429.1,-0.340808426
38.29068,-107.22404,2432.9,-0.289241948
38.28992,-107.22449,2432.5,-0.22259518
38.28917,-107.22495,2430.8,-0.121296822
38.28876,-107.22525,2430.2,-0.095693136
38.28848,-107.2255,2429.2,-0.068114382
38.28798,-107.22604,2428.8,-0.146853172
38.28747,-107.22658,2429.4,-0.247674569
38.28685,-107.22726,2429.9,-0.295787233
38.28623,-107.22794,2429.2,-0.333693169
38.28561,-107.22862,2427.5,-0.354973582
38.28504,-107.22922,2427.3,-0.349945648
38.28446,-107.22983,2425.3,-0.316099112
38.28383,-107.23054,2426.6,-0.184031813
38.28319,-107.23125,2427.9,-0.075376644
38.2825599,-107.23196,2427.5,-0.030444091
38.28211,-107.23239,2427,-0.009343337
38.2819,-107.23257,2426.8,0.006741574
38.28168,-107.23273,2426.7,0.03199478
38.28097,-107.23313,2427.4,0.073936373
38.28022,-107.2335499,2430,0.141777018
38.27947,-107.23397,2431.2,0.232782886
38.2787099,-107.23439,2433.2,0.315923663
38.27796,-107.23481,2435.1,0.39301522
38.2772099,-107.23522,2436.2,0.476160173
38.27646,-107.23564,2434.4,0.544488136
38.27572,-107.23605,2434.7,0.588056519
38.27497,-107.2364599,2434.1,0.643543581
38.27423,-107.23687,2431.9,0.711372903
38.27348,-107.23729,2434.7,0.807908988
38.27273,-107.2377,2435.9,0.91920998
38.27199,-107.23811,2437.2,0.942224332
